a,b,c,Year,R2,RMSE,AIC,Country
5.8686019625964516e-05,0.07727253425230426,0.0005505436173950743,1960,0.5493041887586696,0.0676889357099843,14.70267136931784,FRATNP
5.370361068904559e-05,0.07872677661775235,0.0005500497644176795,1961,0.5305828654205784,0.06877199705772666,15.494187370105948,FRATNP
5.696400810234557e-05,0.0766993268107597,0.0005226424917211728,1962,0.509930707994728,0.06844381513845109,15.05582879223661,FRATNP
5.0074672682812266e-05,0.07829348752881041,0.0005394705414960703,1963,0.4879049965743306,0.06638604121723557,13.159690153130441,FRATNP
4.5964906216299974e-05,0.07967170862578174,0.0005228422959540436,1964,0.47517739627510536,0.06660567967676359,13.219051939079037,FRATNP
4.273994018008584e-05,0.08057623714064922,0.0005130609148105571,1965,0.4565409757636828,0.06619865179060584,12.753003645408285,FRATNP
3.5463060413768005e-05,0.08400288635776262,0.000510215520140333,1966,0.4311934712895896,0.06863783886172617,14.58415087781296,FRATNP
3.0812085273026374e-05,0.08614969477055145,0.000509250159116215,1967,0.40237280031482026,0.06990909533520683,15.397830014687372,FRATNP
2.5479334903872404e-05,0.0896318205768788,0.0005066371936572431,1968,0.38306647732684296,0.06896815122976607,14.51586367242507,FRATNP
2.4643314448630414e-05,0.08956057053199329,0.0004863822440988208,1969,0.35392604075901657,0.0706796304314927,15.602239511536766,FRATNP
2.2057791214492655e-05,0.09128039016840885,0.000477743337397244,1970,0.3309224500230348,0.07074767280866645,15.462071512291885,FRATNP
2.2083840596091423e-05,0.09086315322241774,0.0004493373704254348,1971,0.31365244066484577,0.07157054649804272,15.839465335106297,FRATNP
