Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1919,1,0.01450,0.01439,0.47,91250,1313,90552,6622394,72.57
1919,2,0.00564,0.00563,0.50,89937,506,89684,6531842,72.63
1919,3,0.00370,0.00369,0.50,89431,330,89267,6442158,72.04
1919,4,0.00224,0.00223,0.53,89101,199,89006,6352891,71.30
1919,5,0.00248,0.00247,0.51,88902,220,88793,6263884,70.46
1919,6,0.00189,0.00189,0.52,88682,168,88602,6175091,69.63
1919,7,0.00166,0.00166,0.51,88514,147,88443,6086489,68.76
1919,8,0.00156,0.00156,0.50,88367,138,88298,5998047,67.88
1919,9,0.00183,0.00183,0.49,88229,162,88147,5909748,66.98
1919,10,0.00149,0.00149,0.52,88068,131,88005,5821602,66.10
1919,11,0.00127,0.00126,0.50,87937,111,87881,5733597,65.20
1919,12,0.00116,0.00115,0.49,87826,101,87774,5645716,64.28
1919,13,0.00130,0.00130,0.52,87724,114,87670,5557941,63.36
1919,14,0.00135,0.00135,0.52,87610,118,87553,5470271,62.44
1919,15,0.00116,0.00116,0.50,87492,101,87442,5382718,61.52
1919,16,0.00184,0.00184,0.49,87391,161,87308,5295276,60.59
1919,17,0.00210,0.00210,0.52,87230,183,87142,5207968,59.70
1919,18,0.00239,0.00239,0.50,87046,208,86943,5120826,58.83
1919,19,0.00261,0.00260,0.51,86838,226,86727,5033883,57.97
1919,20,0.00276,0.00275,0.53,86612,239,86500,4947156,57.12
1919,21,0.00249,0.00249,0.47,86374,215,86260,4860656,56.27
1919,22,0.00269,0.00269,0.52,86159,232,86046,4774397,55.41
1919,23,0.00259,0.00258,0.50,85927,222,85817,4688350,54.56
1919,24,0.00248,0.00248,0.50,85705,212,85599,4602534,53.70
1919,25,0.00289,0.00289,0.51,85493,247,85372,4516935,52.83
1919,26,0.00254,0.00254,0.50,85246,216,85138,4431562,51.99
1919,27,0.00242,0.00242,0.50,85030,205,84926,4346424,51.12
1919,28,0.00202,0.00202,0.47,84824,171,84734,4261498,50.24
1919,29,0.00177,0.00177,0.49,84653,150,84576,4176764,49.34
1919,30,0.00167,0.00167,0.49,84503,141,84432,4092188,48.43
1919,31,0.00194,0.00194,0.51,84362,164,84282,4007756,47.51
1919,32,0.00180,0.00180,0.48,84198,152,84119,3923475,46.60
1919,33,0.00167,0.00167,0.52,84047,140,83979,3839356,45.68
1919,34,0.00178,0.00178,0.48,83906,150,83829,3755377,44.76
1919,35,0.00159,0.00159,0.51,83757,133,83692,3671548,43.84
1919,36,0.00152,0.00152,0.50,83623,127,83560,3587856,42.90
1919,37,0.00187,0.00186,0.50,83497,156,83419,3504296,41.97
1919,38,0.00184,0.00184,0.50,83341,153,83264,3420876,41.05
1919,39,0.00235,0.00235,0.50,83187,196,83090,3337612,40.12
1919,40,0.00201,0.00201,0.51,82992,166,82910,3254522,39.22
1919,41,0.00192,0.00192,0.51,82825,159,82747,3171612,38.29
1919,42,0.00283,0.00283,0.49,82666,234,82547,3088864,37.37
1919,43,0.00269,0.00269,0.50,82433,222,82322,3006318,36.47
1919,44,0.00301,0.00300,0.48,82211,247,82083,2923996,35.57
1919,45,0.00302,0.00302,0.52,81964,247,81845,2841913,34.67
1919,46,0.00333,0.00333,0.50,81717,272,81582,2760067,33.78
1919,47,0.00340,0.00339,0.50,81445,276,81306,2678485,32.89
1919,48,0.00424,0.00423,0.51,81169,344,81001,2597180,32.00
1919,49,0.00454,0.00453,0.50,80825,366,80641,2516178,31.13
1919,50,0.00487,0.00485,0.50,80459,391,80265,2435537,30.27
1919,51,0.00469,0.00468,0.51,80068,375,79884,2355273,29.42
1919,52,0.00618,0.00616,0.51,79694,491,79452,2275389,28.55
1919,53,0.00634,0.00632,0.50,79203,501,78953,2195937,27.73
1919,54,0.00631,0.00629,0.50,78702,495,78456,2116984,26.90
1919,55,0.00693,0.00690,0.50,78207,540,77939,2038529,26.07
1919,56,0.00800,0.00797,0.50,77667,619,77357,1960589,25.24
1919,57,0.00814,0.00810,0.50,77048,624,76737,1883232,24.44
1919,58,0.00887,0.00883,0.50,76424,675,76086,1806495,23.64
1919,59,0.01024,0.01019,0.51,75749,772,75368,1730408,22.84
1919,60,0.01066,0.01061,0.51,74977,795,74585,1655040,22.07
1919,61,0.01188,0.01182,0.50,74182,876,73746,1580455,21.31
1919,62,0.01236,0.01229,0.51,73305,901,72860,1506709,20.55
1919,63,0.01428,0.01418,0.51,72405,1027,71900,1433849,19.80
1919,64,0.01478,0.01467,0.50,71378,1047,70854,1361949,19.08
1919,65,0.01520,0.01508,0.51,70331,1061,69810,1291095,18.36
1919,66,0.01763,0.01748,0.50,69270,1211,68661,1221286,17.63
1919,67,0.01853,0.01836,0.49,68059,1250,67428,1152624,16.94
1919,68,0.02059,0.02038,0.50,66810,1361,66123,1085197,16.24
1919,69,0.02263,0.02238,0.50,65448,1464,64716,1019074,15.57
1919,70,0.02294,0.02268,0.51,63984,1451,63269,954357,14.92
1919,71,0.02485,0.02455,0.51,62532,1535,61774,891089,14.25
1919,72,0.02701,0.02665,0.50,60997,1625,60180,829314,13.60
1919,73,0.02944,0.02902,0.51,59372,1723,58525,769134,12.95
1919,74,0.02922,0.02880,0.50,57649,1660,56819,710609,12.33
1919,75,0.03406,0.03350,0.50,55988,1875,55053,653790,11.68
1919,76,0.03786,0.03716,0.50,54113,2011,53111,598737,11.06
1919,77,0.04054,0.03974,0.51,52102,2070,51078,545626,10.47
1919,78,0.04344,0.04254,0.51,50032,2128,48988,494547,9.88
1919,79,0.04911,0.04795,0.51,47904,2297,46773,445559,9.30
1919,80,0.05781,0.05622,0.51,45607,2564,44352,398787,8.74
1919,81,0.05764,0.05603,0.50,43043,2412,41846,354435,8.23
1919,82,0.06685,0.06471,0.50,40631,2629,39329,312588,7.69
1919,83,0.07613,0.07340,0.51,38002,2789,36636,273260,7.19
1919,84,0.08474,0.08129,0.50,35213,2862,33780,236624,6.72
1919,85,0.09156,0.08762,0.51,32350,2834,30958,202844,6.27
1919,86,0.10509,0.09992,0.51,29516,2949,28062,171886,5.82
1919,87,0.11508,0.10885,0.50,26567,2892,25130,143823,5.41
1919,88,0.12877,0.12102,0.50,23675,2865,22251,118693,5.01
1919,89,0.14232,0.13307,0.51,20810,2769,19457,96443,4.63
1919,90,0.16748,0.15453,0.50,18040,2788,16646,76986,4.27
1919,91,0.17700,0.16250,0.50,15253,2479,14003,60340,3.96
1919,92,0.20983,0.19016,0.51,12774,2429,11577,46337,3.63
1919,93,0.23351,0.20930,0.50,10345,2165,9272,34760,3.36
1919,94,0.25509,0.22575,0.49,8180,1847,7239,25488,3.12
1919,95,0.30996,0.26904,0.51,6333,1704,5497,18249,2.88
1919,96,0.30454,0.26410,0.50,4629,1223,4015,12752,2.75
1919,97,0.33499,0.28765,0.51,3407,980,2925,8737,2.56
1919,98,0.36219,0.30657,0.50,2427,744,2054,5812,2.39
1919,99,0.36330,0.30820,0.51,1683,519,1428,3758,2.23
1919,100,0.44209,0.36076,0.49,1164,420,950,2330,2.00
1919,101,0.49347,0.39415,0.49,744,293,594,1380,1.85
1919,102,0.51607,0.40735,0.48,451,184,356,786,1.74
1919,103,0.55422,0.43206,0.49,267,115,208,430,1.61
1919,104,0.65682,0.48858,0.48,152,74,113,222,1.46
1919,105,0.61644,0.46846,0.49,78,36,59,109,1.40
1919,106,0.76904,0.54804,0.48,41,23,29,50,1.21
1919,107,0.73534,0.53082,0.48,19,10,13,21,1.10
1919,108,1.04887,0.68966,0.50,9,6,6,7,0.81
1919,109,2.07121,0.90000,0.37,3,2,1,1,0.49
1919,110,1.71358,1.00000,0.58,0,0,0,0,0.58
1920,0,0.08333,0.07877,0.31,100000,7877,94529,6835688,68.36
1920,1,0.01083,0.01077,0.49,92123,993,91619,6741159,73.18
1920,2,0.00454,0.00453,0.49,91131,412,90920,6649540,72.97
1920,3,0.00309,0.00309,0.50,90718,280,90579,6558620,72.30
1920,4,0.00274,0.00273,0.51,90438,247,90318,6468041,71.52
1920,5,0.00208,0.00208,0.51,90191,187,90099,6377723,70.71
1920,6,0.00228,0.00228,0.51,90004,205,89904,6287624,69.86
1920,7,0.00221,0.00220,0.51,89799,198,89703,6197720,69.02
1920,8,0.00197,0.00196,0.51,89601,176,89514,6108017,68.17
1920,9,0.00169,0.00169,0.47,89425,151,89345,6018504,67.30
1920,10,0.00118,0.00118,0.51,89273,105,89222,5929158,66.42
1920,11,0.00117,0.00117,0.51,89168,104,89117,5839937,65.49
1920,12,0.00145,0.00145,0.53,89064,129,89003,5750819,64.57
1920,13,0.00130,0.00130,0.51,88935,115,88878,5661816,63.66
1920,14,0.00119,0.00119,0.47,88820,105,88764,5572938,62.74
1920,15,0.00161,0.00161,0.51,88714,143,88644,5484173,61.82
1920,16,0.00194,0.00194,0.53,88571,172,88490,5395529,60.92
1920,17,0.00196,0.00196,0.50,88400,173,88313,5307039,60.03
1920,18,0.00230,0.00230,0.50,88227,203,88126,5218726,59.15
1920,19,0.00241,0.00241,0.52,88024,212,87922,5130600,58.29
1920,20,0.00213,0.00213,0.55,87812,187,87728,5042677,57.43
1920,21,0.00275,0.00275,0.50,87625,241,87506,4954949,56.55
1920,22,0.00260,0.00259,0.52,87385,227,87277,4867444,55.70
1920,23,0.00242,0.00241,0.51,87158,210,87056,4780167,54.84
1920,24,0.00266,0.00266,0.53,86948,231,86840,4693111,53.98
1920,25,0.00227,0.00227,0.48,86716,197,86615,4606272,53.12
1920,26,0.00251,0.00250,0.48,86520,216,86407,4519657,52.24
1920,27,0.00213,0.00212,0.51,86303,183,86213,4433250,51.37
1920,28,0.00158,0.00158,0.49,86120,136,86051,4347037,50.48
1920,29,0.00149,0.00149,0.50,85983,128,85920,4260986,49.56
1920,30,0.00182,0.00182,0.52,85855,156,85780,4175067,48.63
1920,31,0.00178,0.00178,0.49,85699,153,85621,4089286,47.72
1920,32,0.00171,0.00171,0.51,85547,146,85475,4003665,46.80
1920,33,0.00144,0.00144,0.52,85400,123,85342,3918190,45.88
1920,34,0.00171,0.00171,0.51,85278,146,85207,3832848,44.95
1920,35,0.00147,0.00146,0.50,85132,125,85069,3747641,44.02
1920,36,0.00159,0.00159,0.51,85007,135,84941,3662572,43.09
1920,37,0.00184,0.00184,0.50,84872,156,84794,3577631,42.15
1920,38,0.00206,0.00206,0.50,84716,174,84629,3492837,41.23
1920,39,0.00183,0.00183,0.51,84541,154,84465,3408208,40.31
1920,40,0.00222,0.00222,0.48,84387,187,84290,3323742,39.39
1920,41,0.00254,0.00254,0.48,84200,214,84089,3239453,38.47
1920,42,0.00268,0.00267,0.49,83986,224,83872,3155363,37.57
1920,43,0.00296,0.00296,0.50,83762,248,83637,3071491,36.67
1920,44,0.00303,0.00303,0.52,83514,253,83392,2987854,35.78
1920,45,0.00309,0.00309,0.50,83261,257,83131,2904462,34.88
1920,46,0.00304,0.00304,0.49,83004,252,82875,2821331,33.99
1920,47,0.00382,0.00381,0.50,82752,315,82595,2738456,33.09
1920,48,0.00414,0.00414,0.51,82436,341,82270,2655861,32.22
1920,49,0.00457,0.00456,0.50,82095,374,81908,2573592,31.35
1920,50,0.00483,0.00481,0.49,81721,393,81522,2491683,30.49
1920,51,0.00521,0.00520,0.50,81328,423,81118,2410161,29.64
1920,52,0.00551,0.00549,0.50,80905,444,80681,2329043,28.79
1920,53,0.00619,0.00617,0.50,80460,496,80210,2248362,27.94
1920,54,0.00660,0.00657,0.51,79964,526,79709,2168152,27.11
1920,55,0.00735,0.00732,0.50,79438,582,79147,2088443,26.29
1920,56,0.00722,0.00720,0.50,78856,568,78573,2009296,25.48
1920,57,0.00874,0.00871,0.50,78289,682,77949,1930723,24.66
1920,58,0.00899,0.00895,0.50,77607,695,77263,1852773,23.87
1920,59,0.00987,0.00982,0.49,76912,756,76529,1775511,23.08
1920,60,0.01097,0.01091,0.50,76157,831,75740,1698982,22.31
1920,61,0.01121,0.01115,0.49,75326,840,74899,1623242,21.55
1920,62,0.01235,0.01228,0.50,74486,914,74032,1548343,20.79
1920,63,0.01249,0.01241,0.51,73572,913,73122,1474311,20.04
1920,64,0.01415,0.01405,0.51,72659,1021,72154,1401189,19.28
1920,65,0.01623,0.01609,0.49,71638,1153,71054,1329034,18.55
1920,66,0.01674,0.01661,0.50,70485,1171,69904,1257981,17.85
1920,67,0.01798,0.01782,0.50,69314,1235,68697,1188077,17.14
1920,68,0.01888,0.01870,0.50,68079,1273,67443,1119379,16.44
1920,69,0.02007,0.01987,0.51,66806,1327,66157,1051936,15.75
1920,70,0.02268,0.02243,0.51,65479,1469,64754,985779,15.05
1920,71,0.02460,0.02431,0.50,64010,1556,63237,921025,14.39
1920,72,0.02672,0.02638,0.50,62454,1647,61638,857788,13.73
1920,73,0.02883,0.02842,0.50,60807,1728,59937,796150,13.09
1920,74,0.03098,0.03051,0.50,59079,1802,58180,736213,12.46
1920,75,0.03277,0.03225,0.50,57276,1847,56358,678032,11.84
1920,76,0.03574,0.03511,0.50,55429,1946,54457,621675,11.22
1920,77,0.03952,0.03878,0.52,53483,2074,52479,567218,10.61
1920,78,0.04516,0.04418,0.51,51409,2271,50285,514739,10.01
1920,79,0.04646,0.04542,0.51,49138,2232,48041,464454,9.45
1920,80,0.05309,0.05171,0.50,46906,2425,45690,416413,8.88
1920,81,0.05826,0.05661,0.50,44480,2518,43220,370722,8.33
1920,82,0.06615,0.06405,0.50,41962,2688,40630,327503,7.80
1920,83,0.07447,0.07180,0.50,39275,2820,37867,286872,7.30
1920,84,0.07885,0.07591,0.51,36455,2767,35097,249005,6.83
1920,85,0.08857,0.08482,0.50,33687,2857,32264,213908,6.35
1920,86,0.09785,0.09337,0.51,30830,2879,29418,181644,5.89
1920,87,0.11380,0.10767,0.50,27952,3010,26447,152226,5.45
1920,88,0.12475,0.11743,0.50,24942,2929,23479,125779,5.04
1920,89,0.14315,0.13358,0.50,22013,2941,20542,102301,4.65
1920,90,0.15864,0.14694,0.50,19073,2802,17665,81759,4.29
1920,91,0.18900,0.17282,0.50,16270,2812,14877,64094,3.94
1920,92,0.21155,0.19170,0.51,13458,2580,12196,49217,3.66
1920,93,0.22387,0.20101,0.49,10878,2187,9767,37022,3.40
1920,94,0.26564,0.23502,0.51,8692,2043,7690,27254,3.14
1920,95,0.26617,0.23416,0.49,6649,1557,5849,19564,2.94
1920,96,0.32168,0.27748,0.50,5092,1413,4392,13715,2.69
1920,97,0.33943,0.29050,0.50,3679,1069,3149,9323,2.53
1920,98,0.34004,0.29015,0.49,2610,757,2227,6174,2.37
1920,99,0.40559,0.33609,0.49,1853,623,1535,3947,2.13
1920,100,0.47556,0.38063,0.48,1230,468,985,2411,1.96
1920,101,0.48152,0.38713,0.49,762,295,613,1427,1.87
1920,102,0.51607,0.40735,0.48,467,190,369,814,1.74
1920,103,0.55422,0.43206,0.49,277,120,216,445,1.61
1920,104,0.65682,0.48858,0.48,157,77,117,230,1.46
1920,105,0.61644,0.46846,0.49,80,38,61,113,1.40
1920,106,0.76904,0.54804,0.48,43,23,30,52,1.21
1920,107,0.73534,0.53082,0.48,19,10,14,21,1.10
1920,108,1.04887,0.68966,0.50,9,6,6,7,0.81
1920,109,2.07121,0.90000,0.37,3,3,1,1,0.49
1920,110,1.71358,1.00000,0.58,0,0,0,0,0.58
1921,0,0.07484,0.07111,0.30,100000,7111,95015,6941644,69.42
1921,1,0.00993,0.00988,0.48,92889,918,92415,6846629,73.71
1921,2,0.00441,0.00441,0.51,91971,405,91774,6754214,73.44
1921,3,0.00335,0.00334,0.51,91566,306,91415,6662440,72.76
1921,4,0.00230,0.00230,0.51,91260,210,91158,6571024,72.00
1921,5,0.00214,0.00214,0.50,91050,195,90953,6479867,71.17
1921,6,0.00195,0.00195,0.53,90855,177,90772,6388914,70.32
1921,7,0.00175,0.00175,0.51,90678,159,90600,6298142,69.46
1921,8,0.00181,0.00180,0.50,90519,163,90438,6207542,68.58
1921,9,0.00140,0.00140,0.50,90356,127,90292,6117104,67.70
1921,10,0.00128,0.00128,0.52,90229,116,90174,6026811,66.79
1921,11,0.00127,0.00127,0.50,90113,114,90056,5936637,65.88
1921,12,0.00121,0.00121,0.50,89999,108,89945,5846581,64.96
1921,13,0.00137,0.00137,0.51,89891,123,89830,5756636,64.04
1921,14,0.00147,0.00147,0.50,89767,132,89701,5666806,63.13
1921,15,0.00165,0.00165,0.50,89636,148,89561,5577105,62.22
1921,16,0.00146,0.00146,0.49,89488,131,89422,5487544,61.32
1921,17,0.00174,0.00174,0.50,89358,155,89281,5398122,60.41
1921,18,0.00193,0.00193,0.55,89202,172,89126,5308841,59.51
1921,19,0.00217,0.00217,0.50,89030,193,88934,5219716,58.63
1921,20,0.00222,0.00222,0.51,88837,197,88741,5130782,57.75
1921,21,0.00261,0.00261,0.52,88640,231,88529,5042041,56.88
1921,22,0.00263,0.00262,0.51,88409,232,88295,4953512,56.03
1921,23,0.00252,0.00252,0.52,88177,222,88070,4865217,55.18
1921,24,0.00238,0.00238,0.50,87955,209,87849,4777148,54.31
1921,25,0.00247,0.00247,0.49,87746,217,87635,4689298,53.44
1921,26,0.00220,0.00220,0.48,87529,192,87429,4601663,52.57
1921,27,0.00216,0.00216,0.51,87337,188,87244,4514234,51.69
1921,28,0.00167,0.00167,0.49,87148,145,87075,4426990,50.80
1921,29,0.00138,0.00138,0.51,87003,120,86944,4339916,49.88
1921,30,0.00159,0.00159,0.51,86883,138,86815,4252971,48.95
1921,31,0.00169,0.00169,0.53,86745,147,86675,4166157,48.03
1921,32,0.00145,0.00145,0.48,86598,125,86533,4079481,47.11
1921,33,0.00160,0.00160,0.51,86473,138,86405,3992949,46.18
1921,34,0.00157,0.00156,0.48,86335,135,86265,3906544,45.25
1921,35,0.00151,0.00151,0.50,86199,130,86134,3820279,44.32
1921,36,0.00145,0.00145,0.49,86069,125,86006,3734145,43.39
1921,37,0.00180,0.00179,0.51,85945,154,85868,3648140,42.45
1921,38,0.00189,0.00189,0.47,85790,162,85704,3562271,41.52
1921,39,0.00169,0.00169,0.53,85628,145,85560,3476567,40.60
1921,40,0.00253,0.00253,0.49,85484,216,85374,3391008,39.67
1921,41,0.00233,0.00233,0.50,85267,199,85169,3305634,38.77
1921,42,0.00266,0.00266,0.49,85069,226,84954,3220465,37.86
1921,43,0.00292,0.00292,0.48,84843,248,84714,3135511,36.96
1921,44,0.00281,0.00281,0.48,84595,237,84472,3050797,36.06
1921,45,0.00332,0.00331,0.50,84358,280,84219,2966324,35.16
1921,46,0.00317,0.00317,0.51,84078,266,83947,2882105,34.28
1921,47,0.00404,0.00403,0.52,83812,338,83648,2798158,33.39
1921,48,0.00414,0.00413,0.51,83474,345,83303,2714510,32.52
1921,49,0.00467,0.00466,0.50,83129,387,82935,2631206,31.65
1921,50,0.00467,0.00466,0.51,82742,385,82552,2548272,30.80
1921,51,0.00552,0.00551,0.50,82357,453,82129,2465720,29.94
1921,52,0.00560,0.00558,0.50,81903,457,81673,2383591,29.10
1921,53,0.00591,0.00590,0.51,81446,480,81210,2301917,28.26
1921,54,0.00641,0.00639,0.49,80966,518,80701,2220708,27.43
1921,55,0.00695,0.00692,0.51,80448,557,80174,2140006,26.60
1921,56,0.00767,0.00764,0.50,79891,610,79583,2059833,25.78
1921,57,0.00827,0.00824,0.50,79281,653,78952,1980249,24.98
1921,58,0.00875,0.00871,0.50,78628,685,78284,1901298,24.18
1921,59,0.00960,0.00955,0.50,77943,745,77573,1823014,23.39
1921,60,0.00984,0.00979,0.48,77198,755,76806,1745441,22.61
1921,61,0.01075,0.01069,0.51,76443,817,76040,1668635,21.83
1921,62,0.01193,0.01186,0.50,75625,897,75178,1592595,21.06
1921,63,0.01275,0.01267,0.49,74729,947,74250,1517417,20.31
1921,64,0.01494,0.01483,0.51,73782,1094,73243,1443167,19.56
1921,65,0.01387,0.01378,0.50,72688,1002,72188,1369924,18.85
1921,66,0.01601,0.01588,0.50,71686,1139,71114,1297736,18.10
1921,67,0.01693,0.01679,0.50,70548,1185,69952,1226622,17.39
1921,68,0.01871,0.01854,0.51,69363,1286,68727,1156670,16.68
1921,69,0.01963,0.01944,0.50,68077,1323,67418,1087943,15.98
1921,70,0.02195,0.02172,0.51,66754,1450,66041,1020525,15.29
1921,71,0.02231,0.02207,0.50,65304,1441,64589,954484,14.62
1921,72,0.02551,0.02519,0.50,63863,1609,63062,889895,13.93
1921,73,0.02632,0.02599,0.51,62254,1618,61465,826833,13.28
1921,74,0.02988,0.02945,0.50,60636,1786,59750,765368,12.62
1921,75,0.03174,0.03126,0.51,58850,1839,57955,705618,11.99
1921,76,0.03530,0.03470,0.51,57011,1978,56038,647663,11.36
1921,77,0.03968,0.03890,0.50,55033,2141,53955,591624,10.75
1921,78,0.04238,0.04151,0.50,52892,2195,51799,537669,10.17
1921,79,0.04572,0.04470,0.50,50697,2266,49560,485870,9.58
1921,80,0.04950,0.04831,0.50,48431,2340,47268,436311,9.01
1921,81,0.05723,0.05566,0.51,46091,2565,44829,389043,8.44
1921,82,0.06299,0.06109,0.51,43525,2659,42213,344214,7.91
1921,83,0.06909,0.06684,0.51,40866,2732,39535,302001,7.39
1921,84,0.07818,0.07528,0.51,38135,2871,36721,262466,6.88
1921,85,0.08899,0.08522,0.50,35264,3005,33773,225746,6.40
1921,86,0.09878,0.09421,0.51,32259,3039,30766,191973,5.95
1921,87,0.11059,0.10493,0.51,29220,3066,27726,161206,5.52
1921,88,0.12612,0.11871,0.51,26154,3105,24617,133481,5.10
1921,89,0.13794,0.12907,0.50,23049,2975,21567,108863,4.72
1921,90,0.15877,0.14715,0.50,20074,2954,18604,87296,4.35
1921,91,0.17924,0.16454,0.50,17120,2817,15716,68692,4.01
1921,92,0.19954,0.18149,0.50,14303,2596,13009,52976,3.70
1921,93,0.23973,0.21473,0.51,11707,2514,10487,39967,3.41
1921,94,0.23391,0.20970,0.51,9193,1928,8242,29480,3.21
1921,95,0.29174,0.25456,0.50,7266,1849,6340,21239,2.92
1921,96,0.29081,0.25379,0.50,5416,1375,4727,14899,2.75
1921,97,0.32399,0.27846,0.50,4041,1125,3474,10172,2.52
1921,98,0.36376,0.30769,0.50,2916,897,2467,6699,2.30
1921,99,0.44353,0.36042,0.48,2019,728,1641,4232,2.10
1921,100,0.44577,0.36320,0.49,1291,469,1052,2592,2.01
1921,101,0.48152,0.38713,0.49,822,318,661,1540,1.87
1921,102,0.51607,0.40735,0.48,504,205,398,879,1.74
1921,103,0.55422,0.43206,0.49,299,129,233,481,1.61
1921,104,0.65682,0.48858,0.48,170,83,126,248,1.46
1921,105,0.61644,0.46846,0.49,87,41,66,122,1.40
1921,106,0.76904,0.54804,0.48,46,25,33,56,1.21
1921,107,0.73534,0.53082,0.48,21,11,15,23,1.10
1921,108,1.04887,0.68966,0.50,10,7,6,8,0.81
1921,109,2.07121,0.90000,0.37,3,3,1,1,0.49
1921,110,1.71358,1.00000,0.58,0,0,0,0,0.58
1922,0,0.07111,0.06768,0.29,100000,6768,95183,6986578,69.87
1922,1,0.00935,0.00930,0.49,93232,867,92790,6891395,73.92
1922,2,0.00467,0.00466,0.51,92364,431,92155,6798605,73.61
1922,3,0.00307,0.00306,0.50,91934,281,91794,6706450,72.95
1922,4,0.00280,0.00280,0.50,91652,256,91524,6614656,72.17
1922,5,0.00255,0.00255,0.51,91396,233,91282,6523132,71.37
1922,6,0.00228,0.00228,0.50,91163,208,91059,6431850,70.55
1922,7,0.00190,0.00190,0.51,90955,172,90870,6340791,69.71
1922,8,0.00149,0.00148,0.51,90783,135,90717,6249921,68.84
1922,9,0.00154,0.00154,0.51,90648,140,90579,6159204,67.95
1922,10,0.00119,0.00119,0.49,90508,107,90454,6068625,67.05
1922,11,0.00104,0.00104,0.48,90401,94,90352,5978171,66.13
1922,12,0.00111,0.00111,0.50,90307,100,90257,5887819,65.20
1922,13,0.00138,0.00138,0.51,90206,125,90145,5797562,64.27
1922,14,0.00104,0.00104,0.50,90082,94,90035,5707417,63.36
1922,15,0.00145,0.00145,0.49,89988,131,89921,5617382,62.42
1922,16,0.00167,0.00167,0.49,89857,150,89781,5527461,61.51
1922,17,0.00182,0.00182,0.50,89708,163,89626,5437680,60.62
1922,18,0.00168,0.00168,0.50,89544,150,89470,5348054,59.73
1922,19,0.00219,0.00219,0.51,89394,196,89298,5258584,58.82
1922,20,0.00222,0.00222,0.51,89198,198,89102,5169286,57.95
1922,21,0.00223,0.00223,0.51,89000,199,88904,5080184,57.08
1922,22,0.00273,0.00272,0.51,88802,242,88682,4991280,56.21
1922,23,0.00255,0.00255,0.49,88560,226,88445,4902598,55.36
1922,24,0.00232,0.00231,0.50,88334,204,88233,4814154,54.50
1922,25,0.00191,0.00191,0.49,88130,168,88045,4725921,53.62
1922,26,0.00170,0.00170,0.52,87962,149,87890,4637877,52.73
1922,27,0.00153,0.00153,0.52,87812,134,87748,4549987,51.81
1922,28,0.00169,0.00169,0.52,87678,148,87606,4462239,50.89
1922,29,0.00175,0.00175,0.49,87530,153,87451,4374632,49.98
1922,30,0.00123,0.00123,0.48,87377,107,87321,4287181,49.07
1922,31,0.00148,0.00148,0.51,87269,129,87205,4199860,48.13
1922,32,0.00156,0.00156,0.49,87140,136,87070,4112655,47.20
1922,33,0.00134,0.00133,0.48,87004,116,86943,4025585,46.27
1922,34,0.00161,0.00161,0.50,86888,140,86817,3938642,45.33
1922,35,0.00147,0.00146,0.51,86748,127,86686,3851824,44.40
1922,36,0.00154,0.00154,0.51,86621,134,86555,3765138,43.47
1922,37,0.00187,0.00187,0.49,86487,162,86405,3678583,42.53
1922,38,0.00177,0.00177,0.48,86325,153,86246,3592178,41.61
1922,39,0.00204,0.00204,0.52,86173,176,86088,3505932,40.68
1922,40,0.00227,0.00227,0.51,85997,195,85901,3419844,39.77
1922,41,0.00208,0.00208,0.51,85802,178,85714,3333944,38.86
1922,42,0.00236,0.00236,0.50,85624,202,85522,3248229,37.94
1922,43,0.00268,0.00268,0.50,85422,229,85308,3162707,37.02
1922,44,0.00265,0.00265,0.49,85193,226,85079,3077400,36.12
1922,45,0.00308,0.00308,0.49,84967,262,84834,2992321,35.22
1922,46,0.00347,0.00347,0.51,84706,294,84561,2907487,34.32
1922,47,0.00395,0.00394,0.49,84412,333,84243,2822926,33.44
1922,48,0.00417,0.00416,0.51,84079,350,83908,2738683,32.57
